0,5.3255798153867175,0
0,2.6587289551610866,1
0,2.889513660456053,2
0,4.655894717966951,3
0,4.100908401041635,4
0,2.9016232003964744,5
0,4.629183862221755,6
1,7.515231082491553,0
1,5.949754694215625,1
1,7.788938395015934,2
1,4.716878951192066,3
1,5.051001132722257,4
1,7.3739870299159165,5
1,6.868483243431526,6
1,8.029088369434032,7
1,6.700133853614347,8
1,4.912050023738066,9
1,5.330871449480875,10
1,12.776394844939393,11
1,6.138300402222597,12
1,8.162571932314238,13
1,4.9755014631676024,14
1,6.246317125483053,15
1,5.733574067102372,16
1,5.964488048556664,17
1,9.178551047833484,18
1,6.469123540276993,19
1,5.089682770972796,20
1,5.4798165273424875,21
1,19.18301988931045,22
1,8.396630591932595,23
1,6.254292614891156,24
2,3.7885331674496263,0
2,5.466179396579702,1
2,6.445261090872305,2
2,14.58216315177692,3
2,6.173165591332159,4
2,5.072597268646746,5
2,7.255033710164595,6
2,5.215783986886004,7
2,5.322973089341936,8
2,4.986920359351033,9
2,4.996160701820632,10
2,3.609014949224392,11
3,3.7689929982400554,0
3,6.0020618516555775,1
4,4.586314009789383,0
4,9.69192364601436,1
4,5.009609296485574,2
4,8.083869782020983,3
4,7.861359100800838,4
4,10.869480522670258,5
4,10.310431078641614,6
4,6.235239582547101,7
4,10.113376827319724,8
4,8.124387403680062,9
4,6.149803914487018,10
4,7.157938510987937,11
4,6.540457089115697,12
4,9.956982264768904,13
4,8.132210856881287,14
4,9.524263471911285,15
4,16.320687914802523,16
4,8.641501868088387,17
4,5.529267521063354,18
4,4.737198980764095,19
4,6.613331644314977,20
4,4.928130053754396,21
4,7.546884683176147,22
4,10.52120850749861,23
4,7.291371868774967,24
4,6.7113172440748885,25
5,3.6359682162640086,0
5,2.481335606146386,1
5,2.415387044022846,2
5,4.600147996736226,3
5,10.411758584128368,4
5,1.931441247779469,5
5,3.849596508883346,6
5,2.8678582653057787,7
5,2.968992714970864,8
5,5.708698379282526,9
5,6.150955010798606,10
6,11.300364328509252,0
6,6.484053041372192,1
7,3.3759389511678015,0
7,2.9062869150591557,1
7,2.9104432034918566,2
7,4.314296727608648,3
8,5.616751245437893,0
8,3.409274654896395,1
8,6.723929889712579,2
8,4.11133791677417,3
8,4.372107324416414,4
8,3.11882564861679,5
8,3.7332119198243316,6
8,2.905074224285339,7
8,4.889440966992491,8
8,3.666721464235614,9
8,4.593770370984655,10
8,4.970173301675581,11
8,3.927711782048869,12
8,3.5782167235855886,13
8,6.305828060044866,14
8,5.436440531777814,15
8,5.200295114960113,16
8,4.984052189078234,17
8,4.760567429290501,18
9,7.27982154596603,0
9,2.973878507960013,1
9,2.8100306096386904,2
9,3.6694845855923863,3
9,2.492252469441088,4
9,3.6357081608516917,5
9,4.409941598412114,6
9,5.697164856447625,7
9,2.3494918056543557,8
9,2.917809624440738,9
9,2.843995371969847,10
9,3.25195644024373,11
9,2.998204232396146,12
9,3.0961340483235418,13
9,2.2989703691516215,14
9,3.3957014007443416,15
9,2.986161478556761,16
9,3.344884057790928,17
9,2.1521551104005257,18
9,4.97259895835503,19
9,3.231806356710152,20
9,3.20268240249619,21
9,3.3529019715112662,22
9,2.3579127993402462,23
9,3.309848027144232,24
9,3.691441093284876,25
9,4.80695271700873,26
10,9.340138841629821,0
10,6.313327849566578,1
10,3.4934749575785498,2
10,3.517355342122351,3
10,5.425313482990462,4
10,4.000377688096446,5
10,4.2596014358180785,6
10,5.311150018303453,7
10,3.3232781669117215,8
10,3.908696734225887,9
10,3.4398495578162174,10
10,3.983270931826544,11
10,5.0087476225941145,12
10,5.017636606317561,13
10,5.780188957220867,14
10,4.858137904015091,15
10,5.091839572784756,16
10,4.1692668969022915,17
10,4.465675021162602,18
10,4.148765881778194,19
10,8.785443287552093,20
10,4.308566044654124,21
10,3.558821056303782,22
10,4.3882759760497905,23
11,4.052874815381946,0
11,7.90346501927046,1
11,4.3142226684326195,2
11,6.9266524471457975,3
11,6.470584319382542,4
11,8.824192952657915,5
11,9.557294342380171,6
11,5.506219424149068,7
11,9.32789022812263,8
11,21.49721318476008,9
11,5.205897279265843,10
11,5.332622510300211,11
11,5.917633941762677,12
12,4.418916108096441,0
12,5.743777467537932,1
12,4.4778461912937075,2
12,5.417147330219346,3
12,7.079317606503734,4
12,3.896056343519469,5
12,7.063513453636635,6
12,6.13202087591164,7
